date,sp500_stockprice,sp500_volume,sp500_volatility
2017-06-06,2429.330078125,3376750000.0,0.0045928618128988
2017-06-07,2433.139892578125,3576220000.0,0.0044857822040043
2017-06-08,2433.7900390625,3735980000.0,0.0044815108540711
2017-06-09,2431.77001953125,4029860000.0,0.0044895547611113
2017-06-10,2431.77001953125,4029860000.0,0.0044895547611113
2017-06-11,2431.77001953125,4029860000.0,0.0044895547611113
2017-06-12,2429.389892578125,4031840000.0,0.0044747436309839
2017-06-13,2440.35009765625,3278240000.0,0.0045266231589079
2017-06-14,2437.919921875,3558640000.0,0.0045363620348979
2017-06-15,2432.4599609375,3371980000.0,0.0045539226883673
2017-06-16,2433.14990234375,5299380000.0,0.0045543187773491
2017-06-17,2433.14990234375,5299380000.0,0.0045543187773491
2017-06-18,2433.14990234375,5299380000.0,0.0045543187773491
2017-06-19,2453.4599609375,3271480000.0,0.0047279804716801
2017-06-20,2437.030029296875,3422700000.0,0.0049198432665513
2017-06-21,2435.610107421875,3599190000.0,0.0049157102392167
2017-06-22,2434.5,3477250000.0,0.0049176042373596
2017-06-23,2438.300048828125,5282460000.0,0.0048954654410372
2017-06-24,2438.300048828125,5282460000.0,0.0048954654410372
2017-06-25,2438.300048828125,5282460000.0,0.0048954654410372
2017-06-26,2439.070068359375,3243660000.0,0.0048800530255734
2017-06-27,2419.3798828125,3564770000.0,0.0050692454086092
2017-06-28,2440.68994140625,3479980000.0,0.0052986989345911
2017-06-29,2419.699951171875,3869560000.0,0.004308825559693
2017-06-30,2423.409912109375,3366030000.0,0.004278340717143
2017-07-01,2423.409912109375,3366030000.0,0.004278340717143
2017-07-02,2423.409912109375,3366030000.0,0.004278340717143
2017-07-03,2429.010009765625,1901480000.0,0.0041403328399055
2017-07-04,2429.010009765625,1901480000.0,0.0041403328399055
2017-07-05,2432.5400390625,3368150000.0,0.0040562156842789
2017-07-06,2409.75,3368710000.0,0.0044338779938
2017-07-07,2425.179931640625,2929390000.0,0.0045597457898998
2017-07-08,2425.179931640625,2929390000.0,0.0045597457898998
2017-07-09,2425.179931640625,2929390000.0,0.0045597457898998
2017-07-10,2427.429931640625,3009880000.0,0.0044943093788656
2017-07-11,2425.530029296875,3108800000.0,0.004497564935141
2017-07-12,2443.25,3176900000.0,0.0046737637123207
2017-07-13,2447.830078125,3068510000.0,0.0046780814800116
2017-07-14,2459.27001953125,2738460000.0,0.0045564231837127
2017-07-15,2459.27001953125,2738460000.0,0.0045564231837127
2017-07-16,2459.27001953125,2738460000.0,0.0045564231837127
2017-07-17,2459.139892578125,2800580000.0,0.004513946092174
2017-07-18,2460.610107421875,2974090000.0,0.004505422674297
2017-07-19,2473.830078125,3063810000.0,0.0045561246362994
2017-07-20,2473.449951171875,3223820000.0,0.0045544275697219
2017-07-21,2472.5400390625,3066880000.0,0.0045572517868574
2017-07-22,2472.5400390625,3066880000.0,0.0045572517868574
2017-07-23,2472.5400390625,3066880000.0,0.0045572517868574
2017-07-24,2469.909912109375,3019920000.0,0.0045598533554622
2017-07-25,2477.1298828125,4116360000.0,0.0045712215537309
2017-07-26,2477.830078125,3597830000.0,0.0045131361621706
2017-07-27,2475.419921875,4035740000.0,0.0045128718671857
2017-07-28,2472.10009765625,3302850000.0,0.0044969158732832
2017-07-29,2472.10009765625,3302850000.0,0.0044969158732832
2017-07-30,2472.10009765625,3302850000.0,0.0044969158732832
2017-07-31,2470.300048828125,3475930000.0,0.0045026886233189
2017-08-01,2476.35009765625,3470260000.0,0.0042734767708755
2017-08-02,2477.570068359375,3487150000.0,0.004062072728761
2017-08-03,2472.159912109375,3662410000.0,0.0040879528403854
2017-08-04,2476.830078125,3239980000.0,0.0040915123564169
2017-08-05,2476.830078125,3239980000.0,0.0040915123564169
2017-08-06,2476.830078125,3239980000.0,0.0040915123564169
2017-08-07,2480.909912109375,2935130000.0,0.004092257724382
2017-08-08,2474.919921875,3347480000.0,0.0041285470843242
2017-08-09,2474.02001953125,3310960000.0,0.0038020186709613
2017-08-10,2438.2099609375,3635820000.0,0.0044391470873827
2017-08-11,2441.320068359375,3161830000.0,0.004135194360571
2017-08-12,2441.320068359375,3161830000.0,0.004135194360571
2017-08-13,2441.320068359375,3161830000.0,0.004135194360571
2017-08-14,2465.840087890625,2824320000.0,0.0044952712998107
2017-08-15,2464.610107421875,2922430000.0,0.0044872358124972
2017-08-16,2468.110107421875,2956570000.0,0.0044869936447519
2017-08-17,2430.010009765625,3164950000.0,0.0050581950560792
2017-08-18,2425.550048828125,3426970000.0,0.0049373534084848
2017-08-19,2425.550048828125,3426970000.0,0.0049373534084848
2017-08-20,2425.550048828125,3426970000.0,0.0049373534084848
2017-08-21,2428.3701171875,2803650000.0,0.0049390502882289
2017-08-22,2452.510009765625,2780990000.0,0.0052541970321847
2017-08-23,2444.0400390625,2796950000.0,0.0051315469143986
2017-08-24,2438.969970703125,2849680000.0,0.0051327900335593
2017-08-25,2443.050048828125,2593350000.0,0.0050652738667923
2017-08-26,2443.050048828125,2593350000.0,0.0050652738667923
2017-08-27,2443.050048828125,2593350000.0,0.0050652738667923
2017-08-28,2444.239990234375,2682920000.0,0.00506684882529
2017-08-29,2446.300048828125,2739460000.0,0.0050683788649024
2017-08-30,2457.590087890625,2637780000.0,0.0050417027424643
2017-08-31,2471.64990234375,3353860000.0,0.0051564898932089
2017-09-01,2476.550048828125,2712780000.0,0.0051689046891705
2017-09-02,2476.550048828125,2712780000.0,0.0051689046891705
2017-09-03,2476.550048828125,2712780000.0,0.0051689046891705
2017-09-04,2476.550048828125,2712780000.0,0.0051689046891705
2017-09-05,2457.85009765625,3502190000.0,0.005351165187225
2017-09-06,2465.5400390625,3400200000.0,0.0053553645042
2017-09-07,2465.10009765625,3365780000.0,0.0053547229175546
2017-09-08,2461.429931640625,3308360000.0,0.0053582203737357
2017-09-09,2461.429931640625,3308360000.0,0.0053582203737357
2017-09-10,2461.429931640625,3308360000.0,0.0053582203737357
2017-09-11,2488.110107421875,3293460000.0,0.0057136114250957
2017-09-12,2496.47998046875,3234280000.0,0.0057389998497359
2017-09-13,2498.3701171875,3371370000.0,0.0057260110396623
2017-09-14,2495.6201171875,3422470000.0,0.0057315075798967
2017-09-15,2500.22998046875,4862970000.0,0.0057198669274181
2017-09-16,2500.22998046875,4862970000.0,0.0057198669274181
2017-09-17,2500.22998046875,4862970000.0,0.0057198669274181
2017-09-18,2503.8701171875,3204700000.0,0.0057164715771159
2017-09-19,2506.64990234375,3253760000.0,0.0057131558202544
2017-09-20,2508.239990234375,3584570000.0,0.0056894115336728
2017-09-21,2500.60009765625,2965590000.0,0.005723638981159
2017-09-22,2502.219970703125,2877980000.0,0.0049803048247334
2017-09-23,2502.219970703125,2877980000.0,0.0049803048247334
2017-09-24,2502.219970703125,2877980000.0,0.0049803048247334
2017-09-25,2496.659912109375,3314530000.0,0.0050112300643148
2017-09-26,2496.840087890625,3070770000.0,0.0046975314995551
2017-09-27,2507.0400390625,3485070000.0,0.004740870624393
2017-09-28,2510.06005859375,3173030000.0,0.0047397026024137
2017-09-29,2519.360107421875,3220260000.0,0.0036630967646747
2017-09-30,2519.360107421875,3220260000.0,0.0036630967646747
2017-10-01,2519.360107421875,3220260000.0,0.0036630967646747
2017-10-02,2529.1201171875,3226370000.0,0.0036478178053495
2017-10-03,2534.580078125,3073480000.0,0.0036501570129879
2017-10-04,2537.739990234375,3020770000.0,0.0032814761281332
2017-10-05,2552.070068359375,3059730000.0,0.0032618757755377
2017-10-06,2549.330078125,2898270000.0,0.0032295662281556
2017-10-07,2549.330078125,2898270000.0,0.0032295662281556
2017-10-08,2549.330078125,2898270000.0,0.0032295662281556
2017-10-09,2544.72998046875,2486940000.0,0.0032842236616264
2017-10-10,2550.639892578125,2962610000.0,0.003284484361325
2017-10-11,2555.239990234375,2991320000.0,0.0032833343732304
2017-10-12,2550.929931640625,3157280000.0,0.0032760075267002
2017-10-13,2553.169921875,3150470000.0,0.00316598579498
2017-10-14,2553.169921875,3150470000.0,0.00316598579498
2017-10-15,2553.169921875,3150470000.0,0.00316598579498
2017-10-16,2557.639892578125,2918030000.0,0.0031640018162986
2017-10-17,2559.360107421875,2901890000.0,0.002712209990137
2017-10-18,2561.260009765625,2999320000.0,0.0026932588988989
2017-10-19,2562.10009765625,3019520000.0,0.0026854458241923
2017-10-20,2575.2099609375,3394450000.0,0.0027199821644724
2017-10-21,2575.2099609375,3394450000.0,0.0027199821644724
2017-10-22,2575.2099609375,3394450000.0,0.0027199821644724
2017-10-23,2564.97998046875,3214470000.0,0.0022846667615418
2017-10-24,2569.1298828125,3435660000.0,0.0022448290078727
2017-10-25,2557.14990234375,3885470000.0,0.0024692179815827
2017-10-26,2560.39990234375,3891750000.0,0.0024449134024578
2017-10-27,2581.070068359375,3896100000.0,0.0027713614897262
2017-10-28,2581.070068359375,3896100000.0,0.0027713614897262
2017-10-29,2581.070068359375,3896100000.0,0.0027713614897262
2017-10-30,2572.830078125,3660230000.0,0.0028767142111769
2017-10-31,2575.260009765625,3844420000.0,0.0028764682553048
2017-11-01,2579.360107421875,3841200000.0,0.0028787202887544
2017-11-02,2579.85009765625,4050140000.0,0.0027833473705276
2017-11-03,2587.840087890625,3568710000.0,0.0028071475671788
2017-11-04,2587.840087890625,3568710000.0,0.0028071475671788
2017-11-05,2587.840087890625,3568710000.0,0.0028071475671788
2017-11-06,2591.1298828125,3541970000.0,0.0027350934096226
2017-11-07,2590.639892578125,3815190000.0,0.002739346584518
2017-11-08,2594.3798828125,3898450000.0,0.0026866360091504
2017-11-09,2584.6201171875,3844100000.0,0.0028321242707487
2017-11-10,2582.300048828125,3489740000.0,0.0028039476361756
2017-11-11,2582.300048828125,3489740000.0,0.0028039476361756
2017-11-12,2582.300048828125,3489740000.0,0.0028039476361756
2017-11-13,2584.840087890625,3405200000.0,0.0027448025167181
2017-11-14,2578.8701171875,3643580000.0,0.0027854735906458
2017-11-15,2564.6201171875,3586590000.0,0.0029968954776467
2017-11-16,2585.639892578125,3329730000.0,0.0031807062680959
2017-11-17,2578.85009765625,3309800000.0,0.0032186100881895
2017-11-18,2578.85009765625,3309800000.0,0.0032186100881895
2017-11-19,2578.85009765625,3309800000.0,0.0032186100881895
2017-11-20,2582.139892578125,3023940000.0,0.003195397444769
2017-11-21,2599.030029296875,3351230000.0,0.0033659508654844
2017-11-22,2597.080078125,2764110000.0,0.0033674738713449
2017-11-23,2597.080078125,2764110000.0,0.0033674738713449
2017-11-24,2602.419921875,1385890000.0,0.0033513081741893
2017-11-25,2602.419921875,1385890000.0,0.0033513081741893
2017-11-26,2602.419921875,1385890000.0,0.0033513081741893
2017-11-27,2601.419921875,3017720000.0,0.0033564776460658
2017-11-28,2627.0400390625,3493340000.0,0.0037485154073107
2017-11-29,2626.070068359375,4090630000.0,0.0037554420565614
2017-11-30,2647.580078125,4965700000.0,0.0039846207968038
2017-12-01,2642.219970703125,3950930000.0,0.0040234509592947
2017-12-02,2642.219970703125,3950930000.0,0.0040234509592947
2017-12-03,2642.219970703125,3950930000.0,0.0040234509592947
2017-12-04,2639.43994140625,4025840000.0,0.003964892355992
2017-12-05,2629.570068359375,3547570000.0,0.0039553391056908
2017-12-06,2629.27001953125,3253080000.0,0.0039560768598796
2017-12-07,2636.97998046875,3297060000.0,0.0038369360479388
2017-12-08,2651.5,3126750000.0,0.003922682744128
2017-12-09,2651.5,3126750000.0,0.003922682744128
2017-12-10,2651.5,3126750000.0,0.003922682744128
2017-12-11,2659.989990234375,3141480000.0,0.0037246242665332
2017-12-12,2664.110107421875,3568910000.0,0.0036398383787937
2017-12-13,2662.85009765625,3568360000.0,0.0036519414463712
2017-12-14,2652.010009765625,3442760000.0,0.0037712323555321
2017-12-15,2675.81005859375,5736910000.0,0.0040406903002652
2017-12-16,2675.81005859375,5736910000.0,0.0040406903002652
2017-12-17,2675.81005859375,5736910000.0,0.0040406903002652
2017-12-18,2690.159912109375,3727770000.0,0.0040973888082686
2017-12-19,2681.469970703125,3407680000.0,0.0041799825496833
2017-12-20,2679.25,3246230000.0,0.0041886224168774
2017-12-21,2684.570068359375,3293130000.0,0.0041912188065752
2017-12-22,2683.340087890625,2401030000.0,0.0041001265574369
2017-12-23,2683.340087890625,2401030000.0,0.0041001265574369
2017-12-24,2683.340087890625,2401030000.0,0.0041001265574369
2017-12-25,2683.340087890625,2401030000.0,0.0041001265574369
2017-12-26,2680.5,1970660000.0,0.0041031372417014
2017-12-27,2682.6201171875,2202900000.0,0.0041037099541032
2017-12-28,2687.5400390625,2174890000.0,0.0040494845626916
2017-12-29,2673.610107421875,2447760000.0,0.0040296411179545
2017-12-30,2673.610107421875,2447760000.0,0.0040296411179545
2017-12-31,2673.610107421875,2447760000.0,0.0040296411179545
2018-01-01,2673.610107421875,2447760000.0,0.0040296411179545
2018-01-02,2695.81005859375,3397430000.0,0.0040358535615019
2018-01-03,2713.06005859375,3544030000.0,0.0040614414849259
2018-01-04,2723.989990234375,3697340000.0,0.0040826190152132
2018-01-05,2743.14990234375,3239280000.0,0.0041031228273335
2018-01-06,2743.14990234375,3239280000.0,0.0041031228273335
2018-01-07,2743.14990234375,3239280000.0,0.0041031228273335
2018-01-08,2747.7099609375,3246160000.0,0.0040749790135247
2018-01-09,2751.2900390625,3467460000.0,0.0040761799092151
2018-01-10,2748.22998046875,3579900000.0,0.0040921151586801
2018-01-11,2767.56005859375,3645690000.0,0.0039332934364431
2018-01-12,2786.239990234375,3587220000.0,0.0040147927117708
2018-01-13,2786.239990234375,3587220000.0,0.0040147927117708
2018-01-14,2786.239990234375,3587220000.0,0.0040147927117708
2018-01-15,2786.239990234375,3587220000.0,0.0040147927117708
2018-01-16,2776.419921875,4362880000.0,0.0039607447297865
2018-01-17,2802.56005859375,3790340000.0,0.0041448401644628
2018-01-18,2798.030029296875,3703300000.0,0.0041602737057821
2018-01-19,2810.300048828125,3724230000.0,0.0040396580050783
2018-01-20,2810.300048828125,3724230000.0,0.0040396580050783
2018-01-21,2810.300048828125,3724230000.0,0.0040396580050783
2018-01-22,2832.969970703125,3489480000.0,0.0041500390462711
2018-01-23,2839.1298828125,3541140000.0,0.0041495658199384
2018-01-24,2837.5400390625,4079270000.0,0.0041443186382839
2018-01-25,2839.25,3873100000.0,0.004151167153828
2018-01-26,2872.8701171875,3474680000.0,0.0045027703426698
2018-01-27,2872.8701171875,3474680000.0,0.0045027703426698
2018-01-28,2872.8701171875,3474680000.0,0.0045027703426698
2018-01-29,2853.530029296875,3587420000.0,0.0047837867711648
2018-01-30,2822.429931640625,4012070000.0,0.0052432137236087
2018-01-31,2823.81005859375,4276270000.0,0.005086671634324
2018-02-01,2821.97998046875,3977380000.0,0.0050599521910704
2018-02-02,2762.1298828125,4340220000.0,0.0065352038261713
2018-02-03,2762.1298828125,4340220000.0,0.0065352038261713
2018-02-04,2762.1298828125,4340220000.0,0.0065352038261713
2018-02-05,2648.93994140625,5310840000.0,0.0101940372933978
2018-02-06,2695.139892578125,5917350000.0,0.0106875088515023
2018-02-07,2681.659912109375,4646300000.0,0.0107284599184457
2018-02-08,2581.0,5333840000.0,0.0128020039245545
2018-02-09,2619.550048828125,5690110000.0,0.0131317585581946
2018-02-10,2619.550048828125,5690110000.0,0.0131317585581946
2018-02-11,2619.550048828125,5690110000.0,0.0131317585581946
2018-02-12,2656.0,4069220000.0,0.0133941185196161
2018-02-13,2662.93994140625,3503540000.0,0.0133733997528452
2018-02-14,2698.6298828125,4011940000.0,0.0135136628708962
2018-02-15,2731.199951171875,3696140000.0,0.0136429215077353
2018-02-16,2732.219970703125,3646920000.0,0.0136241437070573
2018-02-17,2732.219970703125,3646920000.0,0.0136241437070573
2018-02-18,2732.219970703125,3646920000.0,0.0136241437070573
2018-02-19,2732.219970703125,3646920000.0,0.0136241437070573
2018-02-20,2716.260009765625,3646920000.0,0.0136016786822542
2018-02-21,2701.330078125,3789040000.0,0.0136285179170288
2018-02-22,2703.9599609375,3720620000.0,0.0136270939269541
2018-02-23,2747.300048828125,3200360000.0,0.0139542088869453
2018-02-24,2747.300048828125,3200360000.0,0.0139542088869453
2018-02-25,2747.300048828125,3200360000.0,0.0139542088869453
2018-02-26,2779.60009765625,3436590000.0,0.0140611316315505
2018-02-27,2744.280029296875,3752070000.0,0.0141968786015004
2018-02-28,2713.830078125,4244570000.0,0.0143206691914082
2018-03-01,2677.669921875,4514490000.0,0.0143689605199101
2018-03-02,2691.25,3891250000.0,0.0144190041077324
2018-03-03,2691.25,3891250000.0,0.0144190041077324
2018-03-04,2691.25,3891250000.0,0.0144190041077324
2018-03-05,2720.93994140625,3733640000.0,0.0145581029092577
2018-03-06,2728.1201171875,3389030000.0,0.0144747154689122
2018-03-07,2726.800048828125,3406690000.0,0.0144611346756412
2018-03-08,2738.969970703125,3206040000.0,0.0144994400675503
2018-03-09,2786.570068359375,3376870000.0,0.0148825850753376
2018-03-10,2786.570068359375,3376870000.0,0.0148825850753376
2018-03-11,2786.570068359375,3376870000.0,0.0148825850753376
2018-03-12,2783.02001953125,3216960000.0,0.0146973367319798
2018-03-13,2765.31005859375,3324290000.0,0.0146925365756279
2018-03-14,2749.47998046875,3394630000.0,0.0146017611785329
2018-03-15,2747.330078125,3543710000.0,0.014599517545229
2018-03-16,2752.010009765625,5429140000.0,0.01460730339019
2018-03-17,2752.010009765625,5429140000.0,0.01460730339019
2018-03-18,2752.010009765625,5429140000.0,0.01460730339019
2018-03-19,2712.919921875,3327460000.0,0.0143156510393258
2018-03-20,2716.93994140625,3272590000.0,0.0120114156649116
2018-03-21,2711.929931640625,3434780000.0,0.0116093322186272
2018-03-22,2643.68994140625,3765460000.0,0.0124946418931703
2018-03-23,2588.260009765625,3829380000.0,0.0110158735365037
2018-03-24,2588.260009765625,3829380000.0,0.0110158735365037
2018-03-25,2588.260009765625,3829380000.0,0.0110158735365037
2018-03-26,2658.550048828125,3538080000.0,0.0117595040404058
2018-03-27,2612.6201171875,3761320000.0,0.0119211307648299
2018-03-28,2605.0,3875720000.0,0.0119133632385889
2018-03-29,2640.8701171875,3572360000.0,0.0119282693810762
2018-03-30,2640.8701171875,3572360000.0,0.0119282693810762
2018-03-31,2640.8701171875,3572360000.0,0.0119282693810762
2018-04-01,2640.8701171875,3572360000.0,0.0119282693810762
2018-04-02,2581.8798828125,3635780000.0,0.0123216572104791
2018-04-03,2614.449951171875,3395840000.0,0.0125952122391779
2018-04-04,2644.68994140625,3369230000.0,0.0127839025032987
2018-04-05,2662.840087890625,3230430000.0,0.012828736144102
2018-04-06,2604.469970703125,3312390000.0,0.0134203092310021
2018-04-07,2604.469970703125,3312390000.0,0.0134203092310021
2018-04-08,2604.469970703125,3312390000.0,0.0134203092310021
2018-04-09,2613.159912109375,3076140000.0,0.0130576946769824
2018-04-10,2656.8701171875,3579130000.0,0.0132596261875545
2018-04-11,2642.18994140625,3054520000.0,0.0131121681079603
2018-04-12,2663.989990234375,3045330000.0,0.0130851521007963
2018-04-13,2656.300048828125,2988540000.0,0.0128695708532202
2018-04-14,2656.300048828125,2988540000.0,0.0128695708532202
2018-04-15,2656.300048828125,2988540000.0,0.0128695708532202
2018-04-16,2677.840087890625,3020740000.0,0.0129243076021762
2018-04-17,2706.389892578125,3286190000.0,0.0129135837191401
2018-04-18,2708.639892578125,3412030000.0,0.0129042235051272
2018-04-19,2693.1298828125,3375120000.0,0.0129433241048171
2018-04-20,2670.139892578125,3428260000.0,0.0129928127130581
2018-04-21,2670.139892578125,3428260000.0,0.0129928127130581
2018-04-22,2670.139892578125,3428260000.0,0.0129928127130581
2018-04-23,2670.2900390625,3030390000.0,0.0125392608200239
2018-04-24,2634.56005859375,3716020000.0,0.0127306088351119
2018-04-25,2639.39990234375,3563680000.0,0.0127176025702154
2018-04-26,2666.93994140625,3690920000.0,0.0128741854609041
2018-04-27,2669.909912109375,3234510000.0,0.0128800208592049
2018-04-28,2669.909912109375,3234510000.0,0.0128800208592049
2018-04-29,2669.909912109375,3234510000.0,0.0128800208592049
2018-04-30,2648.050048828125,3749510000.0,0.0129367851481963
2018-05-01,2654.800048828125,3562820000.0,0.0127158143734229
2018-05-02,2635.669921875,4047020000.0,0.0127631818706258
2018-05-03,2629.72998046875,3867530000.0,0.0127643262416904
2018-05-04,2663.419921875,3335260000.0,0.0121303516018784
2018-05-05,2663.419921875,3335260000.0,0.0121303516018784
2018-05-06,2663.419921875,3335260000.0,0.0121303516018784
2018-05-07,2672.6298828125,3266810000.0,0.0114435201525692
2018-05-08,2671.919921875,3745100000.0,0.010361111109358
2018-05-09,2697.7900390625,3913650000.0,0.0099462304680531
2018-05-10,2723.070068359375,3380640000.0,0.0100278316122959
2018-05-11,2727.719970703125,2874850000.0,0.0097603087339007
2018-05-12,2727.719970703125,2874850000.0,0.0097603087339007
2018-05-13,2727.719970703125,2874850000.0,0.0097603087339007
2018-05-14,2730.1298828125,2994360000.0,0.0086783157419867
2018-05-15,2711.449951171875,3291190000.0,0.0085777094309455
2018-05-16,2722.4599609375,3248480000.0,0.008375135690896
2018-05-17,2720.1298828125,3478150000.0,0.0083066123441974
2018-05-18,2712.969970703125,3383270000.0,0.0071348362764978
2018-05-19,2712.969970703125,3383270000.0,0.0071348362764978
2018-05-20,2712.969970703125,3383270000.0,0.0071348362764978
2018-05-21,2733.010009765625,3053480000.0,0.0072107110156979
2018-05-22,2724.43994140625,3384140000.0,0.0066657270599586
2018-05-23,2733.2900390625,3333160000.0,0.0065681205062134
2018-05-24,2727.760009765625,3285750000.0,0.0064522100218628
2018-05-25,2721.330078125,3015260000.0,0.0064424931359807
2018-05-26,2721.330078125,3015260000.0,0.0064424931359807
2018-05-27,2721.330078125,3015260000.0,0.0064424931359807
2018-05-28,2721.330078125,3015260000.0,0.0064424931359807
2018-05-29,2689.860107421875,3743310000.0,0.0066761622551789
2018-05-30,2724.010009765625,3566490000.0,0.006793812450358
2018-05-31,2705.27001953125,4241100000.0,0.0069153459190532
2018-06-01,2734.6201171875,3694310000.0,0.0071016335579426
2018-06-02,2734.6201171875,3694310000.0,0.0071016335579426
2018-06-03,2734.6201171875,3694310000.0,0.0071016335579426
2018-06-04,2746.8701171875,3410090000.0,0.0069234150627927
2018-06-05,2748.800048828125,3523550000.0,0.0069215616845967
2018-06-06,2772.35009765625,3662780000.0,0.0064913851346871
2018-06-07,2770.3701171875,3742080000.0,0.0065062179779689
2018-06-08,2779.030029296875,3138850000.0,0.0063007092710421
2018-06-09,2779.030029296875,3138850000.0,0.0063007092710421
2018-06-10,2779.030029296875,3138850000.0,0.0063007092710421
2018-06-11,2782.0,3262130000.0,0.0063007782775258
2018-06-12,2786.85009765625,3435700000.0,0.0060347159835573
2018-06-13,2775.6298828125,3820770000.0,0.0061219727407667
2018-06-14,2782.489990234375,3540930000.0,0.0058978379772119
2018-06-15,2779.659912109375,5451990000.0,0.0058726954228636
2018-06-16,2779.659912109375,5451990000.0,0.0058726954228636
2018-06-17,2779.659912109375,5451990000.0,0.0058726954228636
2018-06-18,2773.75,3316120000.0,0.0055404915900153
2018-06-19,2762.590087890625,3671160000.0,0.0056107486995528
2018-06-20,2767.320068359375,3332140000.0,0.0056057183502369
2018-06-21,2749.760009765625,3336580000.0,0.005533173829496
2018-06-22,2754.8798828125,5468110000.0,0.0052914090004651
2018-06-23,2754.8798828125,5468110000.0,0.0052914090004651
2018-06-24,2754.8798828125,5468110000.0,0.0052914090004651
2018-06-25,2717.070068359375,3663280000.0,0.0058840259187621
2018-06-26,2723.06005859375,3568900000.0,0.0058967749234516
2018-06-27,2699.6298828125,3803990000.0,0.0059755662117521
2018-06-28,2716.31005859375,3461100000.0,0.0060386693600628
2018-06-29,2718.3701171875,3586800000.0,0.0060386639779821
2018-06-30,2718.3701171875,3586800000.0,0.0060386639779821
2018-07-01,2718.3701171875,3586800000.0,0.0060386639779821
2018-07-02,2726.7099609375,3095040000.0,0.0060432308419876
2018-07-03,2713.219970703125,1911460000.0,0.0059556487930627
2018-07-04,2713.219970703125,1911460000.0,0.0059556487930627
2018-07-05,2736.610107421875,2980160000.0,0.0061407060142436
2018-07-06,2759.820068359375,2590250000.0,0.00630243694729
2018-07-07,2759.820068359375,2590250000.0,0.00630243694729
2018-07-08,2759.820068359375,2590250000.0,0.00630243694729
2018-07-09,2784.169921875,3070060000.0,0.006470375096853
2018-07-10,2793.840087890625,3080140000.0,0.0064633590529837
2018-07-11,2774.02001953125,2986180000.0,0.0062097815111179
2018-07-12,2798.2900390625,2834230000.0,0.0059957260666449
2018-07-13,2801.31005859375,2619790000.0,0.0058119399663958
2018-07-14,2801.31005859375,2619790000.0,0.0058119399663958
2018-07-15,2801.31005859375,2619790000.0,0.0058119399663958
2018-07-16,2798.429931640625,2819860000.0,0.0055305713594006
2018-07-17,2809.550048828125,3064920000.0,0.0055197015675698
2018-07-18,2815.6201171875,3111560000.0,0.0055256457722598
2018-07-19,2804.489990234375,3278360000.0,0.0053920833353753
2018-07-20,2801.830078125,3243250000.0,0.0053939002039425
2018-07-21,2801.830078125,3243250000.0,0.0053939002039425
2018-07-22,2801.830078125,3243250000.0,0.0053939002039425
2018-07-23,2806.97998046875,2928490000.0,0.0053764303699121
2018-07-24,2820.39990234375,3430410000.0,0.005436008471178
2018-07-25,2846.070068359375,3584400000.0,0.0056554489208208
2018-07-26,2837.43994140625,3667290000.0,0.0056295258748185
2018-07-27,2818.820068359375,3434370000.0,0.0057741060721437
2018-07-28,2818.820068359375,3434370000.0,0.0057741060721437
2018-07-29,2818.820068359375,3434370000.0,0.0057741060721437
2018-07-30,2802.60009765625,3261190000.0,0.0058795164418976
2018-07-31,2816.2900390625,3906890000.0,0.005919683914409
2018-08-01,2813.360107421875,3501350000.0,0.0058655473657089
2018-08-02,2827.219970703125,3501380000.0,0.0059152857551734
2018-08-03,2840.35009765625,3043690000.0,0.0058011242960162
2018-08-04,2840.35009765625,3043690000.0,0.0058011242960162
2018-08-05,2840.35009765625,3043690000.0,0.0058011242960162
2018-08-06,2850.39990234375,2879020000.0,0.0058168810977718
2018-08-07,2858.449951171875,3185440000.0,0.0050894560570635
2018-08-08,2857.699951171875,2978070000.0,0.0051007965939804
2018-08-09,2853.580078125,3066180000.0,0.0047598936579364
2018-08-10,2833.280029296875,3265590000.0,0.0049596449272118
2018-08-11,2833.280029296875,3265590000.0,0.0049596449272118
2018-08-12,2833.280029296875,3265590000.0,0.0049596449272118
2018-08-13,2821.929931640625,3173630000.0,0.0050566993974455
2018-08-14,2839.9599609375,2986500000.0,0.0051330971317074
2018-08-15,2818.3701171875,3656680000.0,0.0052678571969961
2018-08-16,2840.68994140625,3232000000.0,0.0052359757146562
2018-08-17,2850.1298828125,3037640000.0,0.0050739757625911
2018-08-18,2850.1298828125,3037640000.0,0.0050739757625911
2018-08-19,2850.1298828125,3037640000.0,0.0050739757625911
2018-08-20,2857.050048828125,2757150000.0,0.0048694389484093
2018-08-21,2862.9599609375,3174010000.0,0.0048502669557642
2018-08-22,2861.820068359375,2701250000.0,0.0046209512816547
2018-08-23,2856.97998046875,2724450000.0,0.0044109213668611
2018-08-24,2874.68994140625,2603010000.0,0.0045232343082081
2018-08-25,2874.68994140625,2603010000.0,0.0045232343082081
2018-08-26,2874.68994140625,2603010000.0,0.0045232343082081
2018-08-27,2896.739990234375,2865070000.0,0.0046727670437426
2018-08-28,2897.52001953125,2687770000.0,0.0046446333266256
2018-08-29,2914.0400390625,2805520000.0,0.0047182916862463
2018-08-30,2901.1298828125,2810450000.0,0.0047369540979455
2018-08-31,2901.52001953125,2887220000.0,0.0047246783557692
2018-09-01,2901.52001953125,2887220000.0,0.0047246783557692
2018-09-02,2901.52001953125,2887220000.0,0.0047246783557692
2018-09-03,2901.52001953125,2887220000.0,0.0047246783557692
