date,target_sp500_change_volatility_next
2017-05-16,-0.3829510571263461
2017-05-17,34.31889593293336
2017-05-18,0.20972979523175
2017-05-19,2.484060513041819
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,1.2449608016551703
2017-05-23,0.09598133195865
2017-05-24,-0.0550594650257307
2017-05-25,-0.5015631923111274
2017-05-26,-3.820552300550195
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,-3.394780090071825
2017-05-31,-0.8957980488452755
2017-06-01,2.31031417642098
2017-06-02,-2.3022926176661462
2017-06-03,0.0
2017-06-04,0.0
2017-06-05,-0.8600350256955491
2017-06-06,-6.06808405903283
2017-06-07,-2.331435459123832
2017-06-08,-0.0952197351312356
2017-06-09,0.1794909641434472
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,-0.3299019817212145
2017-06-13,1.1593854799803127
2017-06-14,0.2151466037301652
2017-06-15,0.3871087301729137
2017-06-16,0.0086977537607335
2017-06-17,0.0
2017-06-18,0.0
2017-06-19,3.8131211893783767
2017-06-20,4.058028496955046
2017-06-21,-0.084007296791011
2017-06-22,0.0385294911762201
2017-06-23,-0.4501947544754969
2017-06-24,0.0
2017-06-25,0.0
2017-06-26,-0.3148304415458436
2017-06-27,3.8768509695353393
2017-06-28,4.526384254197247
2017-06-29,-18.681442126027783
2017-06-30,-0.7074977189873932
2017-07-01,0.0
2017-07-02,0.0
2017-07-03,-3.225733674845821
2017-07-04,0.0
2017-07-05,-2.0316520163749296
2017-07-06,9.31070581342066
2017-07-07,2.838774460546789
2017-07-08,0.0
2017-07-09,0.0
2017-07-10,-1.435089017005564
2017-07-11,0.0724372979485021
2017-07-12,3.917648321271972
2017-07-13,0.0923830975766426
2017-07-14,-2.6006023370626408
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,-0.932246409651516
2017-07-18,-0.1888240954358133
2017-07-19,1.1253541713564186
2017-07-20,-0.0372480279416165
2017-07-21,0.0620103644709546
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,0.0570863477918237
2017-07-25,0.2493106111648213
2017-07-26,-1.2706754830753009
2017-07-27,-0.0058561269913215
2017-07-28,-0.3535662959642471
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,0.1283713148806375
2017-08-01,-5.09055525750245
2017-08-02,-4.946886421736096
2017-08-03,0.637115909842989
2017-08-04,0.0870733144558322
2017-08-05,0.0
2017-08-06,0.0
2017-08-07,0.0182174193831485
2017-08-08,0.8867809015548067
2017-08-09,-7.90903934710252
2017-08-10,16.757635129136506
2017-08-11,-6.847097445263062
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,8.707618260292849
2017-08-15,-0.1787542236628581
2017-08-16,-0.0053968134370974
2017-08-17,12.730158688665538
2017-08-18,-2.389027039381608
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.0343682050632843
2017-08-22,6.380715432415762
2017-08-23,-2.3343265780639944
2017-08-24,0.0242250374293373
2017-08-25,-1.315389219616192
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0310932545630526
2017-08-29,0.0301970645884885
2017-08-30,-0.5263245536517247
2017-08-31,2.276753640744733
2017-09-01,0.2407605991415762
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,3.526095159702769
2017-09-06,0.0784748148878966
2017-09-07,-0.0119802610055286
2017-09-08,0.0653153531003036
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,6.632632228081214
2017-09-12,0.444349864756588
2017-09-13,-0.2263253252073327
2017-09-14,0.0959924840572279
2017-09-15,-0.2030993122889679
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,-0.0593606520102762
2017-09-19,-0.0580035572077086
2017-09-20,-0.4156071937935102
2017-09-21,0.6015990807422433
2017-09-22,-12.987090186374218
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,0.6209507383523771
2017-09-26,-6.259911453547352
2017-09-27,0.9225935971254984
2017-09-28,-0.0246372886297474
2017-09-29,-22.714628491473988
2017-09-30,0.0
2017-10-01,0.0
2017-10-02,-0.4171049881213973
2017-10-03,0.064126219104077
2017-10-04,-10.10041166839718
2017-10-05,-0.5973029158269805
2017-10-06,-0.990520473662615
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,1.6924078842016854
2017-10-10,0.0079379398433721
2017-10-11,-0.0350127437987346
2017-10-12,-0.2231526155231034
2017-10-13,-3.3584090031380853
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,-0.0626654321892128
2017-10-17,-14.279126637484351
2017-10-18,-0.6987324472304657
2017-10-19,-0.2900974247133647
2017-10-20,1.286056116603218
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,-16.004347698179235
2017-10-24,-1.7437008468652593
2017-10-25,9.99581584713205
2017-10-26,-0.9843026944639012
2017-10-27,13.352132919728966
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,3.8014788702684488
2017-10-31,-0.008549889006626
2017-11-01,0.0782916149144163
2017-11-02,-3.3130317870524006
2017-11-03,0.8550925731815928
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,-2.5668104662090463
2017-11-07,0.1555038259560826
2017-11-08,-1.9242024965194229
2017-11-09,5.41525763455839
2017-11-10,-0.99489400462226
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,-2.109351782979485
2017-11-14,1.4817486387441736
2017-11-15,7.590159451196077
2017-11-16,6.133373413258569
2017-11-17,1.1916793598258035
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,-0.7212008533021286
2017-11-21,5.337471274338079
2017-11-22,0.0452474180792528
2017-11-23,0.0
2017-11-24,-0.4800541228600741
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,0.1542523578194066
2017-11-28,11.680034923052071
2017-11-29,0.184783801001509
2017-11-30,6.102576921457059
2017-12-01,0.9745008238175812
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,-1.4554322618852478
2017-12-05,-0.2409460192970614
2017-12-06,0.0186521096932956
2017-12-07,-3.0115899200289675
2017-12-08,2.2347700122660186
2017-12-09,0.0
2017-12-10,0.0
2017-12-11,-5.049056742894731
2017-12-12,-2.276360826548207
2017-12-13,0.3325166207360785
2017-12-14,3.266506621551968
2017-12-15,7.145089968742191
2017-12-16,0.0
2017-12-17,0.0
2017-12-18,1.4031886581288957
2017-12-19,2.015765290518279
2017-12-20,0.2066962503176839
2017-12-21,0.0619867211564706
2017-12-22,-2.1734071481894657
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,0.0734290569405882
2017-12-27,0.0139579148354274
2017-12-28,-1.3213748539261827
2017-12-29,-0.4900239630469039
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.154168655858089
2018-01-03,0.6340151602134636
2018-01-04,0.5214289154694685
2018-01-05,0.5022220306115877
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,-0.6859120478019842
2018-01-09,0.0294699846650869
2018-01-10,0.3909358718184208
2018-01-11,-3.881164534192816
2018-01-12,2.072036491673934
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,0.0
2018-01-16,-1.3462209848555395
2018-01-17,4.64800049576104
2018-01-18,0.3723555241452958
2018-01-19,-2.89922512877534
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,2.7324352966038967
2018-01-23,-0.0114029368753931
2018-01-24,-0.1264513417112533
2018-01-25,0.1652506996179692
2018-01-26,8.469983881944598
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,6.240967384721374
2018-01-30,9.603834251417195
2018-01-31,-2.985613357314976
2018-02-01,-0.5252834303933751
2018-02-02,29.15544612663248
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,55.98652413217873
2018-02-06,4.840786274385334
2018-02-07,0.3831675604896389
2018-02-08,19.327508532176264
2018-02-09,2.5758048160543945
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,1.9979042430521063
2018-02-13,-0.1546855565042859
2018-02-14,1.048821695628166
2018-02-15,0.956503340907866
2018-02-16,-0.1376376802241008
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,0.0
2018-02-20,-0.1648912789386947
2018-02-21,0.1973229584492308
2018-02-22,-0.010448605515434
2018-02-23,2.400474831572041
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,0.7662401034087107
2018-02-27,0.965405726274282
2018-02-28,0.8719563883198722
2018-03-01,0.33721418920023
2018-03-02,0.3482756303280432
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,0.9646907684196292
2018-03-06,-0.572790568011039
2018-03-07,-0.0938242502942832
2018-03-08,0.2648851059629864
2018-03-09,2.642481406194719
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,-1.244732298993012
2018-03-13,-0.0326600420160194
2018-03-14,-0.6178333919930612
2018-03-15,-0.0153654978766404
2018-03-16,0.0533294674761153
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,-1.9966200678769972
2018-03-20,-16.095917454849307
2018-03-21,-3.3475108804953524
2018-03-22,7.625844948451288
2018-03-23,-11.835220003183156
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,6.750535955572734
2018-03-27,1.3744348730077016
2018-03-28,-0.0651576297101552
2018-03-29,0.1251211953236186
2018-03-30,0.0
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,3.297945551321746
2018-04-03,2.220115557720459
2018-04-04,1.4981110324905569
2018-04-05,0.3507038698998155
2018-04-06,4.6113122933949535
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,-2.7019835964886
2018-04-10,1.5464560595678245
2018-04-11,-1.1120832330295038
2018-04-12,-0.206037681499871
2018-04-13,-1.647525729280308
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,0.4253191468484463
2018-04-17,-0.0829745264981807
2018-04-18,-0.0724834733444645
2018-04-19,0.3030062186565763
2018-04-20,0.3823485206758237
2018-04-21,0.0
2018-04-22,0.0
2018-04-23,-3.4907906628897867
2018-04-24,1.5259911874742516
2018-04-25,-0.1021653014793844
2018-04-26,1.2312296270007517
2018-04-27,0.0453263495275413
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,0.4407158156959134
2018-05-01,-1.7080810436454597
2018-05-02,0.3725085614805445
2018-05-03,0.0089661894360437
2018-05-04,-4.966769321058062
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,-5.662090200277814
2018-05-08,-9.458707013052624
2018-05-09,-4.00420994356685
2018-05-10,0.8204228175171968
2018-05-11,-2.6678038556918198
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,-11.08564310220923
2018-05-15,-1.1592838291710097
2018-05-16,-2.361629776344265
2018-05-17,-0.8181759583082315
2018-05-18,-14.106545714970276
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,1.063440508789415
2018-05-22,-7.557978048944546
2018-05-23,-1.464304686753648
2018-05-24,-1.7647435707220491
2018-05-25,-0.1505977928358493
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,3.626998341576404
2018-05-30,1.762242897674371
2018-05-31,1.7888846591407104
2018-06-01,2.6938296517613924
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,-2.509542258069952
2018-06-05,-0.0267697108903175
2018-06-06,-6.215021544442712
2018-06-07,0.2285004351769259
2018-06-08,-3.1586508110032274
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0010952177075473
2018-06-12,-4.22268936073359
2018-06-13,1.445913236798102
2018-06-14,-3.6611525899534536
2018-06-15,-0.4263012047025505
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,-5.656752290522904
2018-06-19,1.268066351081365
2018-06-20,-0.0896555804816512
2018-06-21,-1.2941164041507136
2018-06-22,-4.369369849579807
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,11.199605213750385
2018-06-26,0.2166714570182915
2018-06-27,1.336175949113949
2018-06-28,1.056019564917432
2018-06-29,-8.912693102436364e-05
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0756270595960062
2018-07-03,-1.4492587030834447
2018-07-04,0.0
2018-07-05,3.1072554411950337
2018-07-06,2.633751439514298
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,2.6646541800818824
2018-07-10,-0.1084333406385473
2018-07-11,-3.9233089139409705
2018-07-12,-3.447068855640689
2018-07-13,-3.0652851415528537
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,-4.841216678459381
2018-07-17,-0.1965401244184983
2018-07-18,0.1076906897458318
2018-07-19,-2.4171371526393592
2018-07-20,0.0336951128956597
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,-0.3238812986871453
2018-07-24,1.108134899306279
2018-07-25,4.036793739493083
2018-07-26,-0.4583729137198733
2018-07-27,2.568248206689483
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,1.8255703729170625
2018-07-31,0.683176463717805
2018-08-01,-0.9145175567289444
2018-08-02,0.8479752419235265
2018-08-03,-1.9299398859535024
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,0.2716163445488639
2018-08-07,-12.50541361395332
2018-08-08,0.2228241444613088
2018-08-09,-6.683327393338445
2018-08-10,4.19654899101205
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,1.9568834394013024
2018-08-14,1.5108221441921588
2018-08-15,2.6253168765570045
2018-08-16,-0.6052077941326006
2018-08-17,-3.093978293511701
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,-4.031095609281121
2018-08-21,-0.3937207725216551
2018-08-22,-4.727897994087682
2018-08-23,-4.545166178821458
2018-08-24,2.546246736356128
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,3.3058808221181124
2018-08-28,-0.6020783157728249
2018-08-29,1.5858810468067253
2018-08-30,0.3955332340662476
2018-08-31,-0.2591484300354385
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,0.547033939503172
2018-09-05,-0.0677572823883476
2018-09-06,-4.20706343867111
2018-09-07,-0.4132991623622462
2018-09-08,0.0
2018-09-09,0.0
2018-09-10,-4.201490655840335
2018-09-11,-3.2922890665715743
2018-09-12,-1.5070521493234068
2018-09-13,1.4668554898134456
2018-09-14,-1.4786169573038466
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,2.4680150814618385
2018-09-18,1.3411325836735433
2018-09-19,-0.4233042196328251
2018-09-20,4.574117967502023
2018-09-21,-0.3281398023116333
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,-4.025177537908053
2018-09-25,-1.9119752810191184
2018-09-26,-1.1640823757334773
2018-09-27,-7.313687915955636
2018-09-28,-5.6240457051780375
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,0.2179213698526805
2018-10-02,-0.1487940645697461
2018-10-03,-0.2297670530845286
2018-10-04,9.596140467381687
2018-10-05,3.334559758450295
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,-3.6732383119320255
2018-10-09,-6.52958978096544
2018-10-10,92.38049548932489
2018-10-11,10.007118679997864
2018-10-12,6.816763307613116
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,0.3647412649131265
2018-10-16,11.92859942611224
2018-10-17,-0.0560521475278963
2018-10-18,3.3408773703078154
2018-10-19,-0.0019959032657834
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,-0.0286675075658715
2018-10-23,-0.236589917100527
2018-10-24,14.479063751624713
2018-10-25,5.242988009597349
2018-10-26,2.6571403352020573
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.0750321192047653
2018-10-30,3.2159460065522616
2018-10-31,1.8253674260091608
2018-11-01,0.6717319381302156
2018-11-02,0.1306168222807491
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.6484458789230985
2018-11-06,0.7153072107081382
2018-11-07,5.122401303199875
2018-11-08,-0.1285309357078712
2018-11-09,0.5639960376919939
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,2.698939870103767
2018-11-13,-0.0274884574138933
2018-11-14,0.1371805243765456
2018-11-15,1.163067141151064
2018-11-16,0.0322521843436174
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,1.8459006763424712
2018-11-20,2.036306715376845
2018-11-21,-7.883280333603904
2018-11-22,0.0
2018-11-23,-3.356779237459684
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,0.4215139551328573
2018-11-27,-0.062449041185919
2018-11-28,0.6624146690071164
2018-11-29,0.0151029488145271
2018-11-30,-1.2214968960585826
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,1.1787922313401422
2018-12-04,9.971379174723085
2018-12-05,0.0
2018-12-06,-0.1918879301320286
2018-12-07,-3.527591713356526
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,-3.2145728029498444
2018-12-11,-2.748845392520627
2018-12-12,-0.1230414469782559
2018-12-13,-2.5012912321191183
2018-12-14,2.097439665469492
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,2.09513073993548
2018-12-18,-0.0973505834627186
2018-12-19,0.9714497439792912
2018-12-20,0.6399754954756753
2018-12-21,-3.587650237497464
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,4.7096085852005976
2018-12-25,0.0
2018-12-26,23.42756973256821
2018-12-27,-0.7542351812601211
2018-12-28,0.0049583996480029
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.6299841742411605
2019-01-01,0.0
2019-01-02,-0.9703558689295622
2019-01-03,2.7308501636629234
2019-01-04,6.542654443873475
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,-1.0710061651991842
2019-01-08,0.5180977347065463
2019-01-09,-0.0511663093113012
2019-01-10,-1.2381646203829644
2019-01-11,-0.0946427122400228
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,-3.1491711615700635
2019-01-15,0.8886554875970454
2019-01-16,-0.4599595917934906
2019-01-17,-0.4194517723084989
2019-01-18,-4.749482317821685
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,0.0
2019-01-22,1.1731299084614788
2019-01-23,-3.357191287131456
2019-01-24,-0.0076845377217971
2019-01-25,0.4476796731130328
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,0.2381978648584359
2019-01-29,0.0117807010857395
2019-01-30,-1.0789996495911611
2019-01-31,-3.100060152844475
2019-02-01,-0.0176715424313078
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,-2.1746416492578025
2019-02-05,-2.7075375521280254
2019-02-06,-4.565653153625604
2019-02-07,-7.394304919485927
2019-02-08,-22.30731477782544
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,-0.4311694360380036
2019-02-12,1.2730280453317588
2019-02-13,-0.4508637543672922
2019-02-14,0.485345108642865
2019-02-15,-13.502981741967158
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,0.0
2019-02-19,-22.20274186327448
2019-02-20,-0.5118593489105261
2019-02-21,-0.3267191588307128
2019-02-22,0.4562237210196551
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,-0.0831500731909962
2019-02-26,0.1374996112445625
2019-02-27,-1.8871242565560944
2019-02-28,-1.5833869766259778
2019-03-01,0.8372586355123612
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,0.2460918215125174
2019-03-05,-4.78159637637432
2019-03-06,-8.118670818596085
2019-03-07,4.566007147922946
2019-03-08,0.538424997658371
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,5.453761804253876
2019-03-12,-3.668907575717406
2019-03-13,0.5726786160377362
2019-03-14,-8.023901323993865
2019-03-15,-1.9565344407603933
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,0.2452190717221469
2019-03-19,-1.3981278874444223
2019-03-20,0.2415115839684123
2019-03-21,4.187802940818908
2019-03-22,14.179485096451462
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.1394773189757892
2019-03-26,1.3356053541333512
2019-03-27,-4.052729447992586
2019-03-28,0.1166676587830872
2019-03-29,0.8458126982484826
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,0.544121116340901
2019-04-02,0.0348073777731494
2019-04-03,0.0267581040485076
2019-04-04,-0.8229764231758807
2019-04-05,-0.6067879640995644
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,0.0004669496545428
2019-04-09,1.9095630309262648
2019-04-10,0.1264431832071588
2019-04-11,-0.5716803195483733
2019-04-12,-0.1227164030159433
2019-04-13,0.0
2019-04-14,0.0
2019-04-15,-0.9053766558307474
2019-04-16,-0.2177980647033228
2019-04-17,-2.027554986373348
2019-04-18,-4.132005421290597
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,-0.7051105210924224
2019-04-23,-5.367900674344805
2019-04-24,0.6819375463136712
2019-04-25,-1.3569871885197649
2019-04-26,0.27251319655619
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,-0.6355801470781297
2019-04-30,-0.2829181185233564
2019-05-01,3.849991024715061
2019-05-02,-0.2915992214830187
2019-05-03,-1.0892473291035265
2019-05-04,0.0
2019-05-05,0.0
2019-05-06,-21.783040010632803
2019-05-07,23.37971136015351
2019-05-08,-1.8361384778528889
2019-05-09,-0.8427563834780161
2019-05-10,0.0428986955369303
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,28.386632326365003
2019-05-14,-2.4864176406942384
2019-05-15,1.3477470630249178
2019-05-16,2.622656497063369
2019-05-17,0.951684919074669
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,0.4907104348270019
2019-05-21,2.512533776756931
2019-05-22,-0.8456252619237214
2019-05-23,3.60368567923699
2019-05-24,0.1120029415817569
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,0.0
2019-05-28,-0.0571689452683377
2019-05-29,0.9077512952234912
2019-05-30,0.2491060593049709
2019-05-31,3.867009341245131
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,-0.2854784588524617
2019-06-04,12.913092570334438
2019-06-05,-0.2757625665849916
2019-06-06,1.07474898113602
2019-06-07,2.5792947649579068
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,-0.005221091622809
2019-06-11,-0.055611632034902
2019-06-12,-0.0190087977716357
2019-06-13,-0.5333012635863388
2019-06-14,-0.0309533632648628
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,-2.0115107820607325
2019-06-18,1.7496070414440237
2019-06-19,-5.677001153760008
2019-06-20,1.6016147136889147
2019-06-21,-0.2341119788455414
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,-0.0401086452422538
2019-06-25,-12.548883827426904
2019-06-26,-1.2272716175583676
2019-06-27,-0.4660965315484544
2019-06-28,-1.2116141598653152
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,-0.0663123150791089
2019-07-02,-1.9644389333368428
2019-07-03,-0.34007567693356
2019-07-04,0.0
2019-07-05,-0.2504518425113788
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,-4.730820950719239
2019-07-09,0.003902867541905
2019-07-10,-3.664716550342939
2019-07-11,-3.344434255267026
2019-07-12,0.1660498294722812
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,-10.848467157529706
2019-07-16,0.4002511207022552
2019-07-17,-14.52976540047124
2019-07-18,-2.4629529633132696
2019-07-19,3.1371592746598957
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,-5.642077450471139
2019-07-23,1.4764031288174495
2019-07-24,0.5533508637452833
2019-07-25,2.425631465160971
2019-07-26,1.953992185492481
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,0.0019605149591983
2019-07-30,1.0828615687892065
2019-07-31,4.53075660120883
2019-08-01,5.050453366939145
2019-08-02,-1.922486695127956
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,41.34704233397433
2019-08-06,5.389605177126766
2019-08-07,-2.063596052293748
2019-08-08,8.93002358453574
2019-08-09,0.7165039900397963
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,2.3699136940626087
2019-08-13,3.67791334904426
2019-08-14,15.008935303693738
2019-08-15,-1.0422910909423375
2019-08-16,3.7328613524237664
2019-08-17,0.0
2019-08-18,0.0
2019-08-19,2.127424122908561
2019-08-20,0.6535539771271637
2019-08-21,0.7181558533046806
2019-08-22,-0.1268363354118062
2019-08-23,7.514351315714873
2019-08-24,0.0
2019-08-25,0.0
2019-08-26,1.7864466472665708
2019-08-27,-0.0079552161191154
2019-08-28,0.3777751010077601
2019-08-29,1.788727096603937
2019-08-30,-0.3064179283802759
2019-08-31,0.0
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,0.2759821352770197
2019-09-04,0.8109489534355863
2019-09-05,1.6202564172419942
2019-09-06,-0.2270783205910342
2019-09-07,0.0
2019-09-08,0.0
2019-09-09,-0.6168574240655755
2019-09-10,-0.0061531786917368
2019-09-11,0.5272032280526195
2019-09-12,-1.1758631860719235
2019-09-13,-0.9365459603148274
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,-0.5267109196276376
2019-09-17,-11.353850124718967
2019-09-18,-1.7500088938953828
2019-09-19,0.0214512115630505
2019-09-20,-3.985922865838354
2019-09-21,0.0
2019-09-22,0.0
2019-09-23,-0.8281327728644761
2019-09-24,-1.4097789682513628
2019-09-25,-2.8418748070399458
2019-09-26,-17.610243685023175
2019-09-27,1.1227122761199082
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,-3.980878351551276
2019-10-01,0.9661828083847857
2019-10-02,6.68828340746459
2019-10-03,-0.1034359038945775
2019-10-04,4.437506329284191
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,-16.1415855145826
2019-10-08,4.683280283136182
2019-10-09,1.706400665146801
2019-10-10,-0.0402879345999029
2019-10-11,-1.03351180833271
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,0.0942220407791349
2019-10-15,0.6922143071124154
2019-10-16,-2.485170801943959
2019-10-17,-4.335712820530146
2019-10-18,0.4953760424537323
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,1.3316833290406338
2019-10-22,0.4319020637430393
2019-10-23,-1.2644667730977943
2019-10-24,-0.1366866506485875
2019-10-25,0.4562345081483565
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,0.4674912877709269
2019-10-29,-0.0954159658648201
2019-10-30,0.2416629851095031
2019-10-31,0.3403865847958931
2019-11-01,1.4994740676074203
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,0.1971972991614778
2019-11-05,-2.458143261158985
2019-11-06,-0.7548607315250977
2019-11-07,-0.2969838211301034
2019-11-08,-1.3059562128160618
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,-0.0902440364181522
2019-11-12,-6.1329047662239455
2019-11-13,-15.426201535734895
2019-11-14,-1.5692093367820958
2019-11-15,-6.097667754961766
2019-11-16,0.0
2019-11-17,0.0
2019-11-18,-2.306070141502448
2019-11-19,-21.437686964644897
2019-11-20,-0.8767430011587751
2019-11-21,-0.7193873143469753
2019-11-22,-9.00920273248692
2019-11-23,0.0
2019-11-24,0.0
2019-11-25,2.9324291874750275
2019-11-26,-8.125222726698011
2019-11-27,-1.0150661832330157
2019-11-28,0.0
2019-11-29,4.283902888801916
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,9.109796285663885
2019-12-03,3.10847529402738
2019-12-04,0.5119945369885359
2019-12-05,-0.2499762610803979
2019-12-06,5.886706931906716
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,1.1725691936831373
2019-12-10,-1.3267634146488017
2019-12-11,-0.0220062082572303
2019-12-12,4.401749123849941
2019-12-13,-1.4778555118256875
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,-3.047561858116543
2019-12-17,-0.4594245059103441
2019-12-18,-0.2838739373274168
2019-12-19,0.8819510306088407
2019-12-20,0.9723400588643294
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,-0.0912732047592013
2019-12-24,-0.7930547470451743
2019-12-25,0.0
2019-12-26,1.1825719429398918
2019-12-27,0.1415096440107843
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,4.496195162694461
2019-12-31,-3.171494668601771
2020-01-01,0.0
2020-01-02,4.17148085704051
