date,tesla_stockprice_sma_5,tesla_stockprice_sma_10,tesla_stockprice_sma_20,tesla_stockprice_sma_50,tesla_stockprice_sma_100,tesla_stockprice_ema_12,tesla_stockprice_ema_26,tesla_stockprice_macd_line,tesla_stockprice_macd_signal,tesla_stockprice_macd_hist,tesla_stockprice_rsi_14,tesla_stockprice_bb_mean_20,tesla_stockprice_bb_upper_20,tesla_stockprice_bb_lower_20,tesla_atr_14,tesla_pdi_14,tesla_mdi_14,tesla_dx_14,tesla_adx_14,tesla_stoch_k_14,tesla_stoch_d_3,tesla_obv,tesla_stockprice_momentum_7,tesla_stockprice_roc_7,tesla_stockprice_momentum_21,tesla_stockprice_roc_21,tesla_mfi_14,tesla_volatility_std_10,tesla_avg_volume_20,tesla_volume_spike_20
2014-09-27,16.569333648681642,16.896733474731445,16.944787979125977,16.944787979125977,16.944787979125977,16.85962324931804,17.09766920749452,-0.2380459581764782,-0.1350147771846695,-0.1030311809918086,,16.944787979125977,17.815863819690616,16.073712138561337,0.4178387983021245,11.983487679614614,5.90325373848307,33.99296606915558,65.2454087803972,9.04748143897425,9.60594427606407,-158307000.0,-0.8479995727539062,-4.905134009224077,,,26.464326703090265,0.0,80932227.27272727,0.7034404206886907
2014-09-28,16.51853370666504,16.78193359375,16.902722358703613,16.902722358703613,16.902722358703613,16.795065908508743,17.048953009462156,-0.2538871009534134,-0.1587892419384183,-0.095097859014995,,16.902722358703613,17.78291014190753,16.022534575499698,0.4178387983021245,11.983487679614614,5.90325373848307,33.99296606915558,63.01309144387994,9.04748143897425,9.04748143897425,-158307000.0,-0.8479995727539062,-4.905134009224077,,,26.464326703090265,0.0,78932125.0,0.7212652643014489
2014-09-29,16.426800537109376,16.688200378417967,16.860256635225735,16.860256635225735,16.860256635225735,16.7266969923522,16.997228190501346,-0.2705311981491469,-0.181137633180564,-0.0893935649685829,,16.860256635225735,17.756885440673642,15.963627829777826,0.4232578634202631,11.830060405863618,5.827673060172149,33.99296606915559,60.94022534568535,16.019944456978966,11.371635778309154,-231097500.0,-0.3179988861083984,-1.907764365131659,,,26.464326703090265,0.0,78459692.3076923,0.9277438880914846
2014-09-30,16.3698673248291,16.57726707458496,16.811571666172572,16.811571666172572,16.811571666172572,16.642384696372083,16.936594033314687,-0.294209336942604,-0.203751973932972,-0.0904573630096319,,16.811571666172572,17.746897329705803,15.876246002639345,0.4288823595128029,10.65156728497731,6.963888977158166,20.93433319547805,58.08266162067054,10.047148466580058,11.70485812084442,-294672000.0,-0.5153331756591797,-3.086936432986187,,,23.16040777194891,0.0,77396464.28571428,0.8214134920338277
2014-10-01,16.28506736755371,16.450067138671876,16.758533604939778,16.758533604939778,16.758533604939778,16.546017935034943,16.86840193808254,-0.3223840030475955,-0.2274783797558967,-0.0949056232916988,14.95348990612922,16.758533604939778,17.749052713007814,15.76801449687174,0.4317241217143507,9.825636663880829,11.35429077389999,7.217466228389173,54.44943337836473,15.325576252461602,13.797556392006872,-383797500.0,-0.7933330535888672,-4.719598426494153,,,19.7585968527587,0.0,78178400.0,1.1400271686296983
2014-10-02,16.34933395385742,16.45933380126953,16.758708596229553,16.758708596229553,16.758708596229553,16.579143401272056,16.860470940119104,-0.281327538847048,-0.2382482115741269,-0.043079327272921,39.23841064773448,16.758708596229553,17.715641991520435,15.801775200938671,0.4606485492474496,19.02268926441146,9.88125109707874,31.626961767165145,52.81925683470762,61.17144326813539,28.848055995725684,-248824500.0,0.2980003356933594,1.810085074160672,,,29.081586401035167,0.0,81728062.5,1.6514890463725358
2014-10-03,16.46413383483887,16.491333770751954,16.773725734037512,16.773725734037512,16.773725734037512,16.646044407070946,16.87184345855212,-0.2257990514811751,-0.2357583795555366,0.0099593280743614,40.34119788002065,16.773725734037512,17.708511222229397,15.838940245845627,0.4537927880480643,21.82390306049896,9.3140672716938,40.17550166354792,51.91613146533908,93.81291933358078,56.76997961805926,-167730000.0,0.5739994049072266,3.491480451707485,,,43.14380166965642,0.0,81690794.11764705,0.9927005958983788
2014-10-04,16.596800231933592,16.511800384521486,16.78707430097792,16.78707430097792,16.78707430097792,16.702652950439237,16.882373568212323,-0.1797206177730856,-0.2245508271990464,0.0448302094259607,44.6302535897365,16.78707430097792,17.700995395909178,15.87315320604666,0.4537927880480643,21.82390306049896,9.3140672716938,40.17550166354792,51.07751505092543,93.81291933358078,82.93242731176565,-167730000.0,0.5739994049072266,3.491480451707485,,,43.14380166965642,0.0,81657666.66666667,0.9931033215905426
2014-10-05,16.763866806030272,16.566867065429687,16.79901775560881,16.79901775560881,16.79901775560881,16.750552487135487,16.892123669749548,-0.1415711826140615,-0.2079548982820495,0.0663837156679879,44.6302535897365,16.79901775560881,17.693271632324585,15.90476387889303,0.4537927880480643,21.82390306049896,9.3140672716938,40.17550166354792,50.298799808969896,93.81291933358078,93.81291933358078,-167730000.0,0.5739994049072266,3.491480451707485,,,43.14380166965642,0.0,81628026.31578948,0.9934639321827352
2014-10-06,17.03559989929199,16.66033363342285,16.82780017852783,16.82780017852783,16.82780017852783,16.84656998357453,16.927867561915452,-0.0812975783409228,-0.1826234342938241,0.1013258559529012,51.94591319225867,16.82780017852783,17.735475934725685,15.920124422329978,0.4563760648509306,21.70037076582745,9.261345808461144,40.17550166354793,49.5757070842969,93.032808510162,93.5528823924412,-52030500.0,1.0239982604980469,6.262730448754561,,,43.14380166965642,0.0,83331600.0,1.3884228791958872
